position_timestamp,mmsi,latitude,longitude,prev_pos_latitude,prev_pos_longitude,bearing_since_prev_pos_deg,distance_since_prev_pos_m,prev_pos_position_timestamp,time_since_prev_pos_s,speed_since_prev_pos_kn,prev_speed_since_prev_pos_kn,acceleration_kn_s,speed_reference_kn,no_of_cleaned_positions_since_prev_pos
2023-01-03 04:30:27,220614000,57.6669,11.8028,57.6669,11.8027,89.99995775235027,5.968097117408755,2023-01-03 04:10:46,1181.0,0.009823075962765162,0.039487746813493,-2.5118264903241184e-05,20,0
2023-01-03 04:40:46,220614000,57.667,11.8029,57.6669,11.8028,28.185521044309287,12.635457124225036,2023-01-03 04:30:27,619.0,0.03967910135766436,0.009823075962765162,4.823267430516833e-05,20,0
2023-01-03 04:52:46,220614000,57.6671,11.8029,57.667,11.8029,0.0,11.13717628083513,2023-01-03 04:40:46,720.0,0.030067970520613198,0.03967910135766436,-1.3348792829237722e-05,20,0
2023-01-03 05:00:31,220614000,57.6671,11.8028,57.6671,11.8029,270.00004224774307,5.968064268913271,2023-01-03 04:52:46,465.0,0.02494836313905081,0.030067970520613198,-1.1009908347445994e-05,20,0
2023-01-03 05:10:47,220614000,57.667,11.8028,57.6671,11.8028,180.0,11.13717628083513,2023-01-03 05:00:31,616.0,0.035144381127989455,0.02494836313905081,1.6551977254770526e-05,20,0
2023-01-03 05:22:47,220614000,57.6671,11.8028,57.667,11.8028,0.0,11.13717628083513,2023-01-03 05:10:47,720.0,0.030067970520613198,0.035144381127989455,-7.050570288022579e-06,20,0
2023-01-03 05:31:45,220614000,57.667,11.8027,57.6671,11.8028,208.18553951588723,12.635449523031065,2023-01-03 05:22:47,538.0,0.04565306499043718,0.030067970520613198,2.896857708145721e-05,20,0
2023-01-03 05:40:46,220614000,57.6671,11.8029,57.667,11.8027,46.983125874185376,16.32508046135333,2023-01-03 05:31:45,541.0,0.05865696440564029,0.04565306499043718,2.403678265287082e-05,20,0
2023-01-03 05:52:47,220614000,57.667,11.8027,57.6671,11.8029,226.98329486506435,16.32508046135333,2023-01-03 05:40:46,721.0,0.04401306205749153,0.05865696440564029,-2.031054417218968e-05,20,0
2023-01-03 06:00:38,220614000,57.667,11.8027,57.667,11.8027,180.0,0.0,2023-01-03 05:52:47,471.0,0.0,0.04401306205749153,-9.34459916294937e-05,20,0
2023-01-03 06:12:39,220614000,57.6671,11.8028,57.667,11.8027,28.185455020447723,12.635449523031065,2023-01-03 06:00:38,721.0,0.03406567124113065,0.0,4.724781032056955e-05,20,0
2023-01-03 06:28:46,220614000,57.667,11.8028,57.6671,11.8028,180.0,11.13717628083513,2023-01-03 06:12:39,967.0,0.022387733996733716,0.03406567124113065,-1.2076460438879972e-05,20,0
2023-01-03 06:30:42,220614000,57.667,11.8028,57.667,11.8028,180.0,0.0,2023-01-03 06:28:46,116.0,0.0,0.022387733996733716,-0.0001929977068683941,20,0
2023-01-03 06:40:45,220614000,57.667,11.8028,57.667,11.8028,180.0,0.0,2023-01-03 06:30:42,603.0,0.0,0.0,0.0,20,0
2023-01-03 06:54:42,220614000,57.667,11.8027,57.667,11.8028,270.0000422476964,5.968080693170217,2023-01-03 06:40:45,837.0,0.01386023988752692,0.0,1.655942638892105e-05,20,0
2023-01-03 07:07:46,220614000,57.6669,11.8035,57.667,11.8027,103.12997808132592,49.02646370206933,2023-01-03 06:54:42,784.0,0.12155589470804422,0.01386023988752692,0.0001373669066588231,20,0
2023-01-03 07:10:45,220614000,57.667,11.8033,57.6669,11.8035,313.0167950212615,16.325104357457015,2023-01-03 07:07:46,179.0,0.17728192287017283,0.12155589470804422,0.0003113185930845174,20,0
2023-01-03 07:20:00,220614000,57.6662,11.8043,57.667,11.8033,146.1836161655149,107.23909971832921,2023-01-03 07:10:45,555.0,0.37559663668786136,0.17728192287017283,0.0003573238086805199,20,0
2023-01-03 07:30:17,220614000,57.6772,11.8087,57.6662,11.8043,12.094786635096495,1252.9105398587667,2023-01-03 07:20:00,617.0,3.94726621138614,0.37559663668786136,0.005788767544081489,20,0
2023-01-03 07:40:16,220614000,57.6879,11.8241,57.6772,11.8087,37.6228568993267,1504.6914669669713,2023-01-03 07:30:17,599.0,4.882948615836597,3.94726621138614,0.0015620741309690428,20,0
2023-01-03 07:50:08,220614000,57.6931,11.8218,57.6879,11.8241,346.67518156081354,595.159874826131,2023-01-03 07:40:16,592.0,1.9542200081121865,4.882948615836597,-0.004947176702237179,20,0
2023-01-03 08:00:37,220614000,57.6936,11.8218,57.6931,11.8218,0.0,55.686114457447,2023-01-03 07:50:08,629.0,0.17209085356681314,1.9542200081121865,-0.0028332736956206256,20,0
2023-01-03 11:48:42,220614000,57.6936,11.8219,57.6936,11.8218,89.99995773989299,5.963711192251248,2023-01-03 08:00:37,13685.0,0.0008470973442136631,0.17209085356681314,-1.2513244882908255e-05,20,0
2023-01-03 11:50:22,220614000,57.6936,11.8218,57.6936,11.8219,270.000042260107,5.963711192251248,2023-01-03 11:48:42,100.0,0.1159252715556398,0.0008470973442136631,0.0011507817421142613,20,0
2023-01-03 12:00:03,220614000,57.6923,11.8203,57.6936,11.8218,211.71120826411754,170.191002803688,2023-01-03 11:50:22,581.0,0.5694059267863897,0.1159252715556398,0.0007805174788825299,20,0
2023-01-03 12:10:02,220614000,57.6805,11.8147,57.6923,11.8203,194.26351041702614,1355.9780009200217,2023-01-03 12:00:03,599.0,4.400351200265451,0.5694059267863897,0.006395568069247181,20,1
2023-01-03 12:20:02,220614000,57.6778,11.7593,57.6805,11.8147,264.8250151597009,3318.861682096594,2023-01-03 12:10:02,600.0,10.752251669859376,4.400351200265451,0.010586500782656542,20,0
2023-01-03 12:30:06,220614000,57.675,11.7045,57.6778,11.7593,264.5750946648842,3284.499185483082,2023-01-03 12:20:02,604.0,10.570456377693612,10.752251669859376,-0.0003009855830559017,20,2
2023-01-03 12:40:03,220614000,57.6811,11.6942,57.675,11.7045,317.8733324595683,916.0696388531035,2023-01-03 12:30:06,597.0,2.9827419131937334,10.570456377693612,-0.012709739471524085,20,0
2023-01-03 12:51:05,220614000,57.6807,11.6951,57.6811,11.6942,129.68236879047313,69.76708281856259,2023-01-03 12:40:03,662.0,0.20485854938143566,2.9827419131937334,-0.0041961984347617795,20,0
2023-01-03 13:00:05,220614000,57.6803,11.6953,57.6807,11.6951,165.00602189722304,46.118995237250765,2023-01-03 12:51:05,540.0,0.16601510164597108,0.20485854938143566,-7.193231062123071e-05,20,0
2023-01-03 13:12:05,220614000,57.6803,11.6951,57.6803,11.6953,270.0000845078057,11.931792210889002,2023-01-03 13:00:05,720.0,0.03221326190844763,0.16601510164597108,-0.00018583588852433814,20,0
2023-01-03 13:21:05,220614000,57.6802,11.6951,57.6803,11.6951,180.0,11.137199678886825,2023-01-03 13:12:05,540.0,0.040090711587065606,0.03221326190844763,1.4587869775218473e-05,20,0
2023-01-03 13:31:22,220614000,57.6802,11.6951,57.6802,11.6951,180.0,0.0,2023-01-03 13:21:05,617.0,0.0,0.040090711587065606,-6.497684211842076e-05,20,0
2023-01-03 13:42:04,220614000,57.6801,11.6948,57.6802,11.6951,238.10745620465647,21.080016739692073,2023-01-03 13:31:22,642.0,0.06382597264798472,0.0,9.941740287848086e-05,20,0
2023-01-03 13:51:04,220614000,57.6801,11.6947,57.6801,11.6948,270.0000422538095,5.965928958905955,2023-01-03 13:42:04,540.0,0.021475626201965282,0.06382597264798472,-7.842656749262858e-05,20,0
2023-01-03 14:00:06,220614000,57.68,11.6946,57.6801,11.6947,208.17695502034772,12.634461409205803,2023-01-03 13:51:04,542.0,0.045312598201546234,0.021475626201965282,4.397965313575821e-05,20,0
2023-01-03 14:12:04,220614000,57.68,11.6944,57.68,11.6946,270.00008450752574,11.931890770895391,2023-01-03 14:00:06,718.0,0.03230325927494135,0.045312598201546234,-1.8118856443739395e-05,20,0
2023-01-03 14:21:05,220614000,57.68,11.6944,57.68,11.6944,180.0,0.0,2023-01-03 14:12:04,541.0,0.0,0.03230325927494135,-5.9710275924106e-05,20,0
2023-01-03 14:31:25,220614000,57.68,11.6946,57.68,11.6944,89.99991549247424,11.931890770895391,2023-01-03 14:21:05,620.0,0.03740925832162562,0.0,6.033751342197681e-05,20,0
2023-01-03 14:43:26,220614000,57.6801,11.6947,57.68,11.6946,28.176870512775302,12.634461409205803,2023-01-03 14:31:25,721.0,0.034063007247209516,0.03740925832162562,-4.641124929842034e-06,20,0
2023-01-03 14:51:06,220614000,57.6801,11.6948,57.6801,11.6947,89.99995774619046,5.965928958905955,2023-01-03 14:43:26,460.0,0.025210517715350548,0.034063007247209516,-1.9244542460562974e-05,20,0
2023-01-03 15:00:04,220614000,57.6801,11.6948,57.6801,11.6948,180.0,0.0,2023-01-03 14:51:06,538.0,0.0,0.025210517715350548,-4.685969835567016e-05,20,0
